,Unnamed: 0_x,fipsCode,amount_land,amount_water,latitude,longitude,venue_id,brand,state_x,city,daily_traffic_avg,home_air_distance_kilometers_median,home_air_distance_kilometers_25th_pct,home_air_distance_75th_kilometers_pct,work_air_distance_kilometers_median,work_air_distance_25th_kilometers_pct,work_air_distance_75th_kilometers_pct,traffic_fraction,people_fraction,venue_air_distance,population,Unnamed: 0_y,state_y,map_count_by_city,Unnamed: 0,state,daily_traffic_avg_avg,home_air_distance_kilometers_median_avg,home_air_distance_kilometers_25th_pct_avg,home_air_distance_75th_kilometers_pct_avg,work_air_distance_kilometers_median_avg,work_air_distance_25th_kilometers_pct_avg,work_air_distance_75th_kilometers_pct_avg,income_mean,income_median
70,71,80010093042,535222.0,0,39.878454100000006,-104.9988926,dc01b8c5-8ff5-40fa-9e58-f8d8cc888cca,Sprouts Farmers Market,CO,Thornton,440,4,2,6,10,4,20,0.004,0.004,4.019,1136,25,CO,1,25,CO,440.0,4.0,2.0,6.0,10.0,4.0,20.0,69768.6397058823,96610.32352941179
71,73,80010093071,1150846.0,0,39.849152200000006,-104.9898648,dc01b8c5-8ff5-40fa-9e58-f8d8cc888cca,Sprouts Farmers Market,CO,Thornton,440,4,2,6,10,4,20,0.002,0.004,6.8210000000000015,2183,25,CO,1,25,CO,440.0,4.0,2.0,6.0,10.0,4.0,20.0,69768.6397058823,96610.32352941179
72,74,80010093161,856551.0,0,39.8683263,-105.0013675,dc01b8c5-8ff5-40fa-9e58-f8d8cc888cca,Sprouts Farmers Market,CO,Thornton,440,4,2,6,10,4,20,0.003,0.005,5.284,1802,25,CO,1,25,CO,440.0,4.0,2.0,6.0,10.0,4.0,20.0,69768.6397058823,96610.32352941179
73,75,80010093181,645596.0,0,39.8599101,-105.0012624,dc01b8c5-8ff5-40fa-9e58-f8d8cc888cca,Sprouts Farmers Market,CO,Thornton,440,4,2,6,10,4,20,0.002,0.004,6.242000000000001,3248,25,CO,1,25,CO,440.0,4.0,2.0,6.0,10.0,4.0,20.0,69768.6397058823,96610.32352941179
74,76,80010093181,645596.0,0,39.8599101,-105.0012624,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.002,0.003,6.635,3248,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
75,77,80010093182,635339.0,13889,39.8528615,-104.9999023,dc01b8c5-8ff5-40fa-9e58-f8d8cc888cca,Sprouts Farmers Market,CO,Thornton,440,4,2,6,10,4,20,0.002,0.004,6.997999999999998,3683,25,CO,1,25,CO,440.0,4.0,2.0,6.0,10.0,4.0,20.0,69768.6397058823,96610.32352941179
76,78,80010093182,635339.0,13889,39.8528615,-104.9999023,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.002,0.003,7.162000000000001,3683,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
77,81,80010093231,627876.0,0,39.9085961,-104.9935571,dc01b8c5-8ff5-40fa-9e58-f8d8cc888cca,Sprouts Farmers Market,CO,Thornton,440,4,2,6,10,4,20,0.005,0.006999999999999999,1.4369999999999998,1387,25,CO,1,25,CO,440.0,4.0,2.0,6.0,10.0,4.0,20.0,69768.6397058823,96610.32352941179
78,82,80010093231,627876.0,0,39.9085961,-104.9935571,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.003,0.005,4.614,1387,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
79,87,80010093253,1256019.0,23788,39.9106138,-105.0169309,dc01b8c5-8ff5-40fa-9e58-f8d8cc888cca,Sprouts Farmers Market,CO,Thornton,440,4,2,6,10,4,20,0.003,0.004,2.807,1730,25,CO,1,25,CO,440.0,4.0,2.0,6.0,10.0,4.0,20.0,69768.6397058823,96610.32352941179
80,88,80010093253,1256019.0,23788,39.9106138,-105.0169309,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.016,0.013,2.202,1730,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
81,89,80010093253,1256019.0,23788,39.9106138,-105.0169309,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.009000000000000001,0.01,1.661,1730,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
82,114,80010600001,16539809.0,236593,39.9701437,-104.9622087,dc01b8c5-8ff5-40fa-9e58-f8d8cc888cca,Sprouts Farmers Market,CO,Thornton,440,4,2,6,10,4,20,0.02,0.023,4.5360000000000005,3841,25,CO,1,25,CO,440.0,4.0,2.0,6.0,10.0,4.0,20.0,69768.6397058823,96610.32352941179
83,115,80010600001,16539809.0,236593,39.9701437,-104.9622087,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.015,0.01,6.358,3841,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
84,117,80010601001,3318767.0,261666,39.9492942,-105.0006416,dc01b8c5-8ff5-40fa-9e58-f8d8cc888cca,Sprouts Farmers Market,CO,Thornton,440,4,2,6,10,4,20,0.005,0.006999999999999999,3.184,2934,25,CO,1,25,CO,440.0,4.0,2.0,6.0,10.0,4.0,20.0,69768.6397058823,96610.32352941179
85,118,80010601001,3318767.0,261666,39.9492942,-105.0006416,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.008,0.009000000000000001,4.092,2934,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
86,119,80010601001,3318767.0,261666,39.9492942,-105.0006416,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.012,0.011,3.611,2934,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
87,120,80010601002,3068055.0,27611,39.9334719,-104.9993577,dc01b8c5-8ff5-40fa-9e58-f8d8cc888cca,Sprouts Farmers Market,CO,Thornton,440,4,2,6,10,4,20,0.008,0.008,1.801,4685,25,CO,1,25,CO,440.0,4.0,2.0,6.0,10.0,4.0,20.0,69768.6397058823,96610.32352941179
88,121,80010601002,3068055.0,27611,39.9334719,-104.9993577,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.012,0.01,3.512,4685,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
89,122,80010601002,3068055.0,27611,39.9334719,-104.9993577,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.004,0.006999999999999999,2.982,4685,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
90,123,80010602001,1167109.0,9865,39.9247561,-104.99114640000002,dc01b8c5-8ff5-40fa-9e58-f8d8cc888cca,Sprouts Farmers Market,CO,Thornton,440,4,2,6,10,4,20,0.006,0.006,1.272,2781,25,CO,1,25,CO,440.0,4.0,2.0,6.0,10.0,4.0,20.0,69768.6397058823,96610.32352941179
91,124,80010602001,1167109.0,9865,39.9247561,-104.99114640000002,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.003,0.003,4.615,2781,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
92,125,80010602001,1167109.0,9865,39.9247561,-104.99114640000002,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.003,0.005,4.0710000000000015,2781,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
93,126,80010602002,3781340.0,41086,39.920279,-105.0116064,dc01b8c5-8ff5-40fa-9e58-f8d8cc888cca,Sprouts Farmers Market,CO,Thornton,440,4,2,6,10,4,20,0.004,0.004,1.99,945,25,CO,1,25,CO,440.0,4.0,2.0,6.0,10.0,4.0,20.0,69768.6397058823,96610.32352941179
94,127,80010602002,3781340.0,41086,39.920279,-105.0116064,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.004,0.005,1.418,945,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
95,128,80010602002,3781340.0,41086,39.920279,-105.0116064,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.013,0.006999999999999999,0.865,945,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
96,129,80010612001,10613339.0,154585,39.9911848,-104.94997,dc01b8c5-8ff5-40fa-9e58-f8d8cc888cca,Sprouts Farmers Market,CO,Thornton,440,4,2,6,10,4,20,0.009000000000000001,0.011,7.061,1654,25,CO,1,25,CO,440.0,4.0,2.0,6.0,10.0,4.0,20.0,69768.6397058823,96610.32352941179
97,25,80010085292,1102324.0,97372,39.9184589,-104.9510234,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.004,0.005,7.158,2924,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
98,72,80010093045,493399.0,0,39.8800548,-105.0032242,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.003,0.003,4.888,1599,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
99,79,80010093212,456639.0,0,39.8782027,-105.0199395,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.003,0.005,4.177,814,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
100,80,80010093221,679812.0,0,39.88166070000001,-105.0105956,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.009000000000000001,0.008,4.252,1803,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
101,83,80010093251,1287315.0,2131,39.9039526,-105.0003533,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.003,0.005,3.811,1880,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
102,84,80010093251,1287315.0,2131,39.9039526,-105.0003533,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.006999999999999999,0.006999999999999999,3.27,1880,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
103,85,80010093252,1275128.0,25299,39.9040042,-105.0160244,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.006999999999999999,0.009000000000000001,2.268,1577,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
104,86,80010093252,1275128.0,25299,39.9040042,-105.0160244,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.008,0.006999999999999999,1.791,1577,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
105,90,80010093261,581208.0,0,39.8885136,-105.0199383,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.006,0.006,3.249,1407,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
106,91,80010093262,698572.0,14568,39.8949819,-105.0219999,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.006999999999999999,0.006,2.615,1181,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
107,92,80010093262,698572.0,14568,39.8949819,-105.0219999,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.006,0.004,2.27,1181,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
108,94,80010094062,1071973.0,9038,39.8672753,-105.042692,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.006999999999999999,0.008,4.68,2470,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
109,95,80010094062,1071973.0,9038,39.8672753,-105.042692,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.002,0.003,4.759,2470,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
110,96,80010094071,646258.0,0,39.859876,-105.0296896,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.003,0.005,5.6,1834,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
111,97,80010094072,425971.0,0,39.859925,-105.03752040000002,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.002,0.004,5.485,2145,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
112,98,80010094081,3806790.0,59361,39.907118,-105.040497,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.056,0.049,0.0,4539,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
113,99,80010094081,3806790.0,59361,39.907118,-105.040497,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.079,0.043,0.0,4539,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
114,100,80010094091,1331552.0,0,39.8893646,-105.0329462,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.009000000000000001,0.012,2.405,3077,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
115,101,80010094091,1331552.0,0,39.8893646,-105.0329462,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.008,0.009000000000000001,2.255,3077,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
116,102,80010094092,2506115.0,6753,39.8941844,-105.04414640000002,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.043,0.023,1.389,2597,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
117,103,80010094092,2506115.0,6753,39.8941844,-105.04414640000002,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.021,0.015,1.534,2597,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
118,104,80010094101,1384323.0,6486,39.8782642,-105.0370703,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.005,0.005,3.064,1798,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
119,105,80010094102,1346665.0,47764,39.8775834,-105.0493873,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.005,0.006,2.994,1311,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
120,106,80010094102,1346665.0,47764,39.8775834,-105.0493873,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.01,0.006999999999999999,3.136,1311,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
121,107,80010094111,734779.0,0,39.8810093,-105.02997859999998,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.002,0.003,3.265,1498,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
122,116,80010600002,4053419.0,3227,39.9702494,-105.0097345,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.001,0.003,5.495,1313,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,69768.6397058823,96610.32352941179
123,1032,80140300001,817806.0,0,39.9180274,-105.0850745,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.006,0.006,2.267,2105,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
124,1033,80140300002,796603.0,1448,39.9195914,-105.0755375,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.003,0.005,1.809,1490,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
125,1034,80140300002,796603.0,1448,39.9195914,-105.0755375,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.002,0.004,2.336,1490,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
126,1035,80140301001,619733.0,0,39.9260691,-105.0858322,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.004,0.005,2.866,1142,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
127,1036,80140301001,619733.0,0,39.9260691,-105.0858322,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.002,0.003,3.317,1142,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
128,1037,80140301002,456957.0,0,39.9266505,-105.07731509999998,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.003,0.003,2.667,1233,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
129,1038,80140302001,2584910.0,26498,39.908725200000006,-105.07456940000002,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.017,0.014,0.248,1861,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
130,1039,80140302001,2584910.0,26498,39.908725200000006,-105.07456940000002,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.003,0.004,0.728,1861,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
131,1040,80140303001,815519.0,6812,39.9270683,-105.06001609999998,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.009000000000000001,0.006,1.4469999999999998,1561,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
132,1041,80140303001,815519.0,6812,39.9270683,-105.06001609999998,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.002,0.003,1.4880000000000002,1561,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
133,1042,80140303002,1863347.0,52427,39.9202439,-105.0607972,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.014,0.01,0.282,2029,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
134,1043,80140303002,1863347.0,52427,39.9202439,-105.0607972,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.006,0.008,0.7240000000000001,2029,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
135,1044,80140304001,465829.0,0,39.9331182,-105.0578352,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.002,0.004,2.004,926,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
136,1045,80140304001,465829.0,0,39.9331182,-105.0578352,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.003,0.003,2.144,926,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
137,1046,80140304002,591613.0,0,39.9397237,-105.0573665,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.003,0.005,2.668,1199,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
138,1047,80140304002,591613.0,0,39.9397237,-105.0573665,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.002,0.004,2.625,1199,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
139,1048,80140304003,1260323.0,133645,39.9360825,-105.0665047,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.013,0.009000000000000001,2.083,1708,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
140,1049,80140304003,1260323.0,133645,39.9360825,-105.0665047,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.012,0.008,2.271,1708,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
141,1050,80140305001,778860.0,7396,39.9462124,-105.0386071,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.005,0.008,3.466,762,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
142,1051,80140305001,778860.0,7396,39.9462124,-105.0386071,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.005,0.006,3.301,762,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
143,1052,80140305002,810518.0,55333,39.9507701,-105.0446885,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.009000000000000001,0.009000000000000001,3.438,1610,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
144,1053,80140305002,810518.0,55333,39.9507701,-105.0446885,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.011,0.006999999999999999,3.304,1610,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
145,1054,80140305003,2419002.0,142166,39.93632120000001,-105.04066029999998,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.026,0.017,1.827,1759,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
146,1055,80140305003,2419002.0,142166,39.93632120000001,-105.04066029999998,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.012,0.008,1.686,1759,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
147,1056,80140305004,896653.0,0,39.9550263,-105.0431335,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.014,0.012,4.377,1806,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
148,1057,80140305004,896653.0,0,39.9550263,-105.0431335,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.006,0.004,4.152,1806,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
149,1058,80140306002,539905.0,59092,39.9326762,-105.0241985,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.011,0.005,2.3040000000000003,1080,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
150,1059,80140306002,539905.0,59092,39.9326762,-105.0241985,076858a5-6dfd-4d61-970a-dcbca60e3a06,Whole Foods Market,CO,Westminster,749,6,3,11,10,5,23,0.005,0.005,1.898,1080,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
151,1060,80140306003,378326.0,0,39.930919,-105.0196396,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.006999999999999999,0.006,2.901,1181,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
152,1061,80140306004,1065372.0,5629,39.93552639999999,-105.0303937,2636fe37-cb46-49ff-ac82-9d30b045001e,Sprouts Farmers Market,CO,Westminster,531,4,3,8,7,4,19,0.006,0.006,2.536,2610,26,CO,2,26,CO,640.0,5.0,3.0,9.5,8.5,4.5,21.0,105368.142857143,178939.632653061
